cluster1,cluster1response,cluster1descriptor
"(942.0196533203125, 456.9244079589844, 4.495450496673584, 0.524322509765625, 0.04445982351899147, 16253184, -1)",0.04445982351899147,"[148.  94.   7.   0.  20.   2.   0.   0.  54.  70.  54.  43.  92.   8.
   0.   0.  64.   4.   8.  40. 103.   9.   0.   8.  77.   1.   0.   0.
   0.   0.   0.  22.  26. 128.  49.   5.  52.  11.   1.   2.  23. 112.
 148.  67.  11.   4.   1.   3. 148.  32.  58.  51.  12.   1.   0.  55.
  57.   0.   0.   0.   0.   0.   2.  60.  22.   7.   5.   1.  76.  46.
   3.  14.  75.  13.  22.   7.  30.  42.   7.  21. 148.  32.   5.   1.
   9.   9.   1.  30.  51.   2.   0.   0.   0.   2.   6.  21.  17.   0.
   0.   0.  66.  29.   1.  13.  50.   3.   0.   0.  54.  23.   3.  19.
 148.  37.   0.   0.  24.   7.   0.   2.  64.   4.   0.   0.   1.   4.
   3.   4.]"
"(955.8069458007812, 877.129150390625, 3.9201931953430176, 3.956939697265625, 0.04445909708738327, 6357248, -1)",0.04445909708738327,"[  0.   0.   0.   3. 100.  15.   0.   0.  82.  34.   3.  10. 109.  28.
   0.   2. 134.  44.   3.   8.  19.  31.  10.  22.  97.  18.   0.   6.
  25.  41.   6.   5.   0.   1.   1.   1.  73.  29.   0.   0.  94.   5.
   0.   0. 134.  81.   3.   7. 134.  20.   0.   0.  35.  26.   6.  21.
  68.  30.   0.   0.  93.  57.   4.   3.   1.   2.   0.   1.  45.  11.
   0.   1.  46.   4.   1.   4. 114.  56.  11.  33. 134.  20.   0.   0.
  10.  19.  12.  90.  38.  14.   0.   0.  45. 134.  27.  11.   1.   1.
   0.   2.  39.   3.   1.   2.  37.  22.   5.  16. 101.   4.   0.   4.
 134.  83.   2.   1.   2.   1.   1.  10.  53.  19.   0.   0.  61.  37.
   2.   3.]"
"(935.0842895507812, 392.37750244140625, 7.475059509277344, 0.454345703125, 0.04423366114497185, 2883841, -1)",0.04423366114497185,"[ 29.  13.   1.   2.  53.   4.   0.   1. 138. 107.   7.   9.  21.   7.
   1.  13.  63.  29.   6.  32.  49.  18.   1.   6. 113.  11.   0.   0.
   0.   0.   0.   4.  29.   2.   0.   0.  60.  14.   0.  10. 138.  24.
   1.   2.  24.  19.  12. 107.  87.  17.   1.  10.  81.  61.  13.  21.
 138.  22.   0.   0.   1.   1.   0.   1.  33.   5.   0.   0.  46.  14.
   0.   2. 138.  91.   7.  11.  28.   8.   3.  17.  85.  30.  11.  57.
 113.  22.   3.   5. 138.   7.   1.   2.   3.   1.   0.   8.  14.   2.
   0.   0.  39.   5.   0.   4. 138.  34.   5.   7.  16.  11.   8.  42.
  68.  17.   8.  38.  24.  57.  16.  19. 138.   6.   1.   1.   0.   2.
   2.  10.]"
"(938.7156372070312, 413.95843505859375, 2.3565306663513184, 160.80734252929688, 0.04418879747390747, 2949887, -1)",0.04418879747390747,"[ 16.   4.   3.  62.  26.   0.   0.   3. 126.   3.   1.   8.   3.   0.
   0.  76. 106.   3.   1.  47.  46.   1.   0.  29.   4.   6.   1.  32.
  51.  11.   4.   0.  69.  19.   5.  66.  37.   0.   0.   5. 126.  52.
   8.   5.   3.   0.   0.  63.  59.  16.  17.  43.  69.   5.   3.  14.
   5.   4.   2.  35.  89.   4.   5.   4.  72.  14.   3.  32.  41.   2.
   1.  37. 126. 126.  73.   6.   9.   3.   2.  30.  40. 126. 122.  13.
  11.   2.   2.   9.   8.  21.   7.  66. 121.   3.   3.   3. 107.   9.
   3.  15.  16.   3.   4.  37.  53.  10.  11.   8.  48.  13.   6.  31.
 114.  49.  19.   5.  10.   3.   3.  80.  14.   8.   9.  49. 126.   8.
   2.  14.]"
"(958.37890625, 858.1234741210938, 3.054621696472168, 81.913818359375, 0.04396313801407814, 4981759, -1)",0.04396313801407814,"[  2.  12. 127.   6.   1.  13.  34.   4.  71.  57. 127.  10.   3.   8.
  14.  53.  16.  14.  86.  30.  50.  51.  15.  17.   0.  26. 127.   8.
   6.  21.  23.   1.   9.   7.  30.   8.   3.  19.  42.   6. 127.  19.
   7.   9.   8.  12.  15.  77.  44.  11.  23.  38.  84.  84.  35.  31.
   3.   9.  37.  20.  17.  86.  84.  18.  11.  16.  40.   4.   0.  12.
  21.   1. 118. 103.  54.  37.   3.   3.   7.   4.  13.  28. 127. 127.
  22.   9.   2.   2.   2.  18. 127.  81.   9.  10.   4.   2.   1.   1.
   0.   0.   0.  27.  56.   1.   5.  12.  11.   9.   3.  26.  60.   3.
   0.   1.  18.  35.  17.  82.  57.   0.   0.   0.  29.  18.   5.  64.
  89.   0.]"
"(959.72705078125, 914.7867431640625, 2.7060158252716064, 345.2196044921875, 0.04368972033262253, 12911359, -1)",0.04368972033262253,"[  4.   0.   0.  22.  73.   0.   0.   3. 127.   0.   0.   4.  29.   0.
   1.  90. 118.   6.   3.   0.   1.   7.  18.  63.   6.   5.   3.   4.
  26.  50.  36.   2.  22.   5.   2.  40.  83.   0.   0.   3. 127.  42.
   3.   7.  12.   0.   1.  74.  98.  29.  12.   1.   4.   9.   4.  42.
  18.   7.   1.  14.  80.   5.   3.  13.  22.   6.   1.  34.  91.   5.
   6.  33. 127. 105.  12.   4.   5.   5.  44. 121.  34. 127.  69.   1.
   2.  19.  31.  14.   9.  67.  37.  51.  80.   3.   2.   8.  80.  12.
   1.  18.  49.   1.   2.  27. 127.  39.   8.   8.   3.  11.  52. 112.
   4.  33.  21.  57.  51.  57.  45.   9.   0.  33.  56.  44.  17.   4.
   0.   0.]"
"(963.6279907226562, 947.1993408203125, 2.4894113540649414, 105.73507690429688, 0.04364534094929695, 6882047, -1)",0.04364534094929695,"[  4.   2.  10.  13.  18. 107.  23.   8.  12.   2.   4.   6.  17.  33.
  37.  30. 113.  10.   1.   1.   3.   6.  30.  97.  63.  19.   2.   0.
   0.   0.  37.  55.   4.   3.   9.   6.  78. 112.  13.   7.  59.   8.
   1.   1.  27.  40.  62. 104.  88.  34.   4.  11.  21.  19.  78.  62.
  83.  74.  31.   9.   1.   0.   0.   4.  23.  29.  35.  39.  64.  21.
   0.   2.  63. 104.  50.  49.  51.  13.   2.  12.  16.  61.  85. 113.
  30.   5.   3.   4.   9.  56. 113.  78.   2.   0.   1.   0.   2.  13.
 113.  85.   5.   0.   3.   1.   3.  63.  99.  80.   6.   0.  10.   9.
   3.  39.  95.  71.   1.   0.  16.  16.   0.   0.  46.  45.   1.   1.
  44.  23.]"
"(963.6279907226562, 947.1993408203125, 2.4894113540649414, 105.73507690429688, 0.04364534094929695, 6882047, -1)",0.04364534094929695,"[  4.   2.  10.  13.  18. 107.  23.   8.  12.   2.   4.   6.  17.  33.
  37.  30. 113.  10.   1.   1.   3.   6.  30.  97.  63.  19.   2.   0.
   0.   0.  37.  55.   4.   3.   9.   6.  78. 112.  13.   7.  59.   8.
   1.   1.  27.  40.  62. 104.  88.  34.   4.  11.  21.  19.  78.  62.
  83.  74.  31.   9.   1.   0.   0.   4.  23.  29.  35.  39.  64.  21.
   0.   2.  63. 104.  50.  49.  51.  13.   2.  12.  16.  61.  85. 113.
  30.   5.   3.   4.   9.  56. 113.  78.   2.   0.   1.   0.   2.  13.
 113.  85.   5.   0.   3.   1.   3.  63.  99.  80.   6.   0.  10.   9.
   3.  39.  95.  71.   1.   0.  16.  16.   0.   0.  46.  45.   1.   1.
  44.  23.]"
"(867.0440063476562, 67.45047760009766, 35.61956024169922, 183.27655029296875, 0.04359130188822746, 15532291, -1)",0.04359130188822746,"[  0.   1.  26.  64.  95.   2.   0.   0. 150.  35.   0.   9.  22.   0.
   0.   0. 176.  67.   1.   1.   0.   0.   0.   0.  12.   6.   1.   9.
   5.   0.   0.   0.   0.   0.  28.  38.   6.   2.  99.   4. 125.  15.
   0.   4.   2.   1. 107.  37. 176.  48.   0.   0.   0.   0.  12.  51.
  27.   6.   1.   7.   8.   0.   0.   1.   0.   0.   0.   0.   0.   2.
 176.  18.  14.   0.   0.   0.   0.   3. 176.  66.  94.   1.   0.   0.
   1.   1.  98. 146.  11.   1.   0.   5.   9.   0.   0.   5.   0.   0.
   0.   0.   0.   2.  46.   1.   0.   0.   0.   0.   0.   3.  43.   1.
   0.   0.   0.   0.   0.   1.  14.   5.   0.   0.   0.   0.   2.   0.
   0.   0.]"
"(867.0440063476562, 67.45047760009766, 35.61956024169922, 183.27655029296875, 0.04359130188822746, 15532291, -1)",0.04359130188822746,"[  0.   1.  26.  64.  95.   2.   0.   0. 150.  35.   0.   9.  22.   0.
   0.   0. 176.  67.   1.   1.   0.   0.   0.   0.  12.   6.   1.   9.
   5.   0.   0.   0.   0.   0.  28.  38.   6.   2.  99.   4. 125.  15.
   0.   4.   2.   1. 107.  37. 176.  48.   0.   0.   0.   0.  12.  51.
  27.   6.   1.   7.   8.   0.   0.   1.   0.   0.   0.   0.   0.   2.
 176.  18.  14.   0.   0.   0.   0.   3. 176.  66.  94.   1.   0.   0.
   1.   1.  98. 146.  11.   1.   0.   5.   9.   0.   0.   5.   0.   0.
   0.   0.   0.   2.  46.   1.   0.   0.   0.   0.   0.   3.  43.   1.
   0.   0.   0.   0.   0.   1.  14.   5.   0.   0.   0.   0.   2.   0.
   0.   0.]"
"(960.8206787109375, 875.5482788085938, 3.894026279449463, 2.19464111328125, 0.0434880256652832, 5832960, -1)",0.0434880256652832,"[ 33.  21.   3.  14.  95.  12.   0.   1. 130.  61.   4.  10.  16.  14.
   5.  15.  88.  17.   1.  16.  34.  40.   6.   7. 130.  20.   0.   0.
   0.   0.   0.   1.  42.   1.   0.   0. 116.  53.   1.   4. 130.   9.
   0.   0.  23.  20.   6.  23.  88.  17.   0.   0. 106.  61.   6.   8.
 130.  57.   0.   0.   4.   1.   0.   0.  19.   1.   0.   2.  96.  42.
   7.  16. 130.   7.   0.   0.  15.  16.   9.  81.  60.  13.   0.   0.
  72. 130.  21.  15.  83.  88.   0.   0.   9.  37.   6.   2.  20.  10.
   3.  13.  68.   4.   1.   5. 130.  55.   2.   2.   3.   1.   2.  27.
  61.  20.   0.   0.  56.  56.   8.   7.  47.  13.   0.   0.  55.  37.
   2.   2.]"
"(939.1549682617188, 433.9963073730469, 2.399249792098999, 161.92449951171875, 0.04294465482234955, 4260607, -1)",0.04294465482234955,"[ 24.   1.   1.  21.  45.   1.   0.  10. 134.   1.   0.   1.   2.   0.
   0.  96.  82.   0.   0.  15.  41.   0.   0.  35.   0.   0.   0.  34.
  90.   1.   0.   0.  72.  21.  11.  49.  35.   3.   2.   8. 134.  48.
   9.   1.   2.   0.   0.  53.  52.  12.  29.  22.  50.   5.   0.  15.
   0.   0.   5.  63. 134.   3.   0.   0.  52.   8.   2.  10.  31.  16.
  46.  82. 127.  97.  46.   1.   0.  15.  50.  54.   8.  43. 134.  40.
  11.  13.  15.   0.   0.   0.  78. 134.  66.   5.   0.   0. 108.  15.
   3.   6.   3.   2.  11.  54.  28.  14.  25.   9.   6.  29.  47.  21.
   1.  15.  31.  16.  30.  64.  43.   1.   0.   0.  14.  66. 128.  66.
   1.   0.]"
"(943.3731689453125, 432.2035827636719, 2.524444580078125, 159.70864868164062, 0.04288141801953316, 7930623, -1)",0.04288141801953316,"[  0.   0.   0.  37.  42.   0.   0.   0.   3.   1.   1.  61.  69.   0.
   0.   1. 124.   3.   1.  11.  22.   0.   0.  77. 124.   0.   0.   7.
  14.   0.   0.  81.   0.   0.   0.  28.  83.   1.   0.   0.  15.  10.
   9.  91. 111.   8.   6.   6. 124.  51.  10.  17.   6.   2.   5.  56.
 124.  32.  33.  12.  23.   1.   0.  37.   0.   0.   1.  45.  76.   3.
   0.   0.  42.   8.   4.  37.  86.  24.  35.  58. 124.  50.  12.   1.
   3.  20.  92. 122.  27.  71. 124.  11.   5.  21.  28.   2.   0.   0.
   1.  37.  83.   6.   1.   2. 112.  13.   4.  22.  23.   6.   8.  86.
  86.  15.  22.  10.   9.  31.  34.  54.   1.  23.  32.  11.  14.  41.
  36.   1.]"
"(964.3531494140625, 882.1177978515625, 2.7596449851989746, 125.31185913085938, 0.04268725961446762, 14353151, -1)",0.04268725961446762,"[  0.   0.   4.  51.  30.   3.   0.   0.   3.   0.  13. 114.   5.   0.
   2.  23.   3.   0.  10.  21.   0.   0.  13. 115.   2.   1.   7.  14.
   0.   0.  12. 115.   9.   3.   4. 115.  82.   1.   0.   1. 115.  12.
   8.  48.  17.   0.  10. 114.  18.   3.   5.  37.   8.   1.  25. 115.
   0.   0.  17. 105.   2.   0.   3.  23.   9.   1.   5. 115.  24.   1.
  18.  73. 115.  27.   8.  14.   6.   1.  24. 115.  32.  21.  40.  73.
  34.   1.   2.  12.   0.   0.  10. 115.  26.   0.   0.   0.   8.   1.
   5.  17.   0.   0.  18. 115.   6.   3.  31. 115.   7.   2.  19.  59.
   3.  22. 115. 107.   7.   0.   1.   2.   1.   8.  33.  98.  21.   2.
   6.   4.]"
"(964.3531494140625, 882.1177978515625, 2.7596449851989746, 125.31185913085938, 0.04268725961446762, 14353151, -1)",0.04268725961446762,"[  0.   0.   4.  51.  30.   3.   0.   0.   3.   0.  13. 114.   5.   0.
   2.  23.   3.   0.  10.  21.   0.   0.  13. 115.   2.   1.   7.  14.
   0.   0.  12. 115.   9.   3.   4. 115.  82.   1.   0.   1. 115.  12.
   8.  48.  17.   0.  10. 114.  18.   3.   5.  37.   8.   1.  25. 115.
   0.   0.  17. 105.   2.   0.   3.  23.   9.   1.   5. 115.  24.   1.
  18.  73. 115.  27.   8.  14.   6.   1.  24. 115.  32.  21.  40.  73.
  34.   1.   2.  12.   0.   0.  10. 115.  26.   0.   0.   0.   8.   1.
   5.  17.   0.   0.  18. 115.   6.   3.  31. 115.   7.   2.  19.  59.
   3.  22. 115. 107.   7.   0.   1.   2.   1.   8.  33.  98.  21.   2.
   6.   4.]"
"(931.5791625976562, 405.3121643066406, 1.8117506504058838, 63.0748291015625, 0.04267120733857155, 655871, -1)",0.04267120733857155,"[  0.  17.  21.   3.   1.   6.   3.   0.   0.  14.  28.  90.  14.   1.
   2.   1.   3.   2.  34. 122.  17.   1.  12.  19.   1.  16.  32.  14.
   2.  17.  35.  16.   0.  95. 122.  23.   0.   0.   0.   0.  17.  12.
 115. 122.   6.   0.   0.   1. 122.  14.  19.  46.   6.   1.  18.  92.
  22.   1.   1.   1.   3.  86.  75.  55.   0.  59. 118.  18.   1.  11.
   6.   0.  86.  36. 103.  62.   0.   2.   1.   2. 122. 120.  27.   2.
   0.   0.   0.  21.  29.  48.  84.  10.   4.  16.   4.   8.   0.   1.
   3.   1.   1.  72.  44.   0.  28.  25.   4.   2.   1.  32.  48.   5.
  28. 122.  69.   0.   0.   9.   7.   1.   0.  85. 122.   1.   0.   0.
   1.   0.]"
"(939.697265625, 364.8742980957031, 2.668452262878418, 151.5428924560547, 0.04263073578476906, 11928319, -1)",0.04263073578476906,"[  0.   0.   2.  44.  14.   0.   0.   0.   3.   1.   2.  90.  24.   0.
   0.   1. 117.   1.   1.  35.  10.   0.   0.  99. 103.   0.   0.  32.
  28.   1.   1. 109.   0.   0.   0.  50.  44.   0.   0.   0.  34.  10.
   8. 106.  65.   4.   6.   7. 120.  41.  13.  20.   3.   0.   3.  97.
  69.  12.  15.  85.  29.   1.   0.  40.   2.   3.   9.  80.  30.   1.
   0.   1.  51.  10.   6.  34.  46.  13.  71.  89. 120.  61.  32.   5.
   2.  39. 105.  82.  11.  69.  94.  25.   6.  28.   6.   4.  10.   9.
   9.  68.  39.   4.   8.  16. 120.  37.  10.   9.   3.   2.  22.  99.
  49.  16.  43.  12.  11.  70.  52.  37.   0.   9.  32.  19.  37. 101.
  12.   0.]"
"(958.406494140625, 962.1231689453125, 3.5219860076904297, 348.82257080078125, 0.042163364589214325, 15270911, -1)",0.042163364589214325,"[  1.   1.   1.   5.  13.   2.   1.   1.  31.   1.   1.  36.  87.   1.
   0.   5. 141.   1.   0.   7.  13.   0.  10. 102.  32.   1.   0.   3.
  19.  46.  63.  35.   1.   1.   1.   9.  28.   1.   0.   0.  72.   5.
   1.  37. 133.   1.   0.  10. 141.  48.   4.   4.   9.   0.   0.  52.
  49.  25.  23.  13.  52.   5.   5.   9.   0.   0.   0.  11.  45.   1.
   1.   1.  83.  14.   1.  27. 115.   3.   2.  52. 141.  71.  20.  10.
  16.  11.  16. 141.   9.  33. 123.  75.  48.   8.   4.   3.   0.   0.
   0.  11.  56.   0.   0.   0.  92.  36.   2.  30.  88.   0.   0.   9.
 141.  88.  24.  23.  11.   6.  10.  27.   2.   2.  12.  53.  50.  41.
  27.   4.]"
"(964.6649169921875, 867.1815185546875, 3.3931033611297607, 357.63671875, 0.041528020054101944, 12583935, -1)",0.041528020054101944,"[ 63.  97.  15.   7.   2.   1.  16.  19.  13.  18.  45.  70.  29.  22.
  37.   7. 120.  40.  21.  25.   8.   6.   7.  10.  52.  31.   2.   0.
   0.   0.   0.   3. 137.  92.   9.  12.   9.   3.   2.   9.  50.  28.
  16.  83.  90.  28.   4.   7. 137.  18.   4.  16.  19.   3.   0.  15.
  78.   5.   0.   0.   0.   0.   0.  11. 137.  22.   2.   3.  14.   9.
   7.  42.  69.   8.   4.  21.  84. 107.  20.  28. 137.  10.   1.   3.
  24.  22.   2.   8.  76.   9.   0.   0.   0.   0.   0.   1. 137.   2.
   0.   0.  18.   6.   2.  18.  79.   4.   0.   3. 137.  26.   2.  10.
 137.  38.   0.   2.  53.   7.   0.   1.  49.  21.   0.   0.   0.   0.
   0.   0.]"
"(962.5276489257812, 857.9122314453125, 2.7614049911499023, 96.57437133789062, 0.04145381972193718, 14418687, -1)",0.04145381972193718,"[  0.   1.  87.  50.   6.   3.   4.   0.   1.   4.  75. 115.  12.   3.
   1.   1.   0.   3. 121.  41.   6.   4.   1.   0.   0.   2. 121.  34.
   1.   1.   1.   0.  13.  12. 121.  82.   0.   1.  28.  12. 121.  36.
  84.  38.  10.  32.  18.  40.  13.   1.  52.  24.  55. 121.  34.  30.
   2.   1.  54.  20.   4.  53.  84.  42.  13.   3.  10.   8.   8.  10.
  72.  19. 121.  48.   2.   5.  13.  15.  11.  24.  52.  18.  15.  39.
  86.  85.  14.  23.  17.  16.  66.  53.  18.  34.  29.  35.   2.   4.
  38.  18.   5.   2.   4.   1.  82.  90.  24.  21.   5.   1.   1.   1.
  17.  33.  49. 121.  48.   5.   2.   0.   0.   5.  99.  89.  12.  10.
  10.   0.]"
"(962.5276489257812, 857.9122314453125, 2.7614049911499023, 96.57437133789062, 0.04145381972193718, 14418687, -1)",0.04145381972193718,"[  0.   1.  87.  50.   6.   3.   4.   0.   1.   4.  75. 115.  12.   3.
   1.   1.   0.   3. 121.  41.   6.   4.   1.   0.   0.   2. 121.  34.
   1.   1.   1.   0.  13.  12. 121.  82.   0.   1.  28.  12. 121.  36.
  84.  38.  10.  32.  18.  40.  13.   1.  52.  24.  55. 121.  34.  30.
   2.   1.  54.  20.   4.  53.  84.  42.  13.   3.  10.   8.   8.  10.
  72.  19. 121.  48.   2.   5.  13.  15.  11.  24.  52.  18.  15.  39.
  86.  85.  14.  23.  17.  16.  66.  53.  18.  34.  29.  35.   2.   4.
  38.  18.   5.   2.   4.   1.  82.  90.  24.  21.   5.   1.   1.   1.
  17.  33.  49. 121.  48.   5.   2.   0.   0.   5.  99.  89.  12.  10.
  10.   0.]"
"(954.6243896484375, 868.3858032226562, 5.186586380004883, 356.2403869628906, 0.04144538193941116, 9830912, -1)",0.04144538193941116,"[  1.   1.   0.   3.  11.   2.   2.   1.  14.  16.   6.  32.  61.   2.
   3.  12.  49.  37.   6.  12.   7.  12.  62.  60. 133.  33.   4.   9.
   3.   9.  31.  25.   3.   1.   0.   5.  38.   2.   1.   1.  40.  42.
  14.  74. 133.   3.   0.   1. 133. 130.  17.  43.  17.   6.   4.  12.
 133.  33.   9.  31.   9.   6.   2.   7.   5.   3.   0.   2.  47.   3.
   0.   1.  62.   4.   1.   9. 133.  41.   1.  18. 133.  15.   1.   5.
  39.  37.  10.  84. 133.  15.   0.   3.  26.  29.   5.  15.   2.   2.
   0.   2.  26.   2.   1.   2.  47.   3.   0.   9. 123.  29.   5.  34.
 133.   4.   0.   0.  27.  45.  11. 107.  86.  32.   0.   0.  35.  67.
   6.   7.]"
"(964.979736328125, 895.7637939453125, 2.701334238052368, 175.03562927246094, 0.041295185685157776, 12845823, -1)",0.041295185685157776,"[  7.  11.   3.  19. 119.   4.   1.   5.  73.  92.  13.   5.  12.   2.
   9.  55.  12.  31.  79.   3.   0.   1.  30.  33.   2.   6.  65.  49.
  56.  14.  10.   8.   7.   5.   1.   8. 125.  37.  13.  16.  67.  55.
  10.   3.  14.  18.  67. 125.   8.  16.  61.  10.  19.  71. 105.  31.
   0.   1.  59.  66.  78.  65.  13.   0.  33.   7.   2.  24.  82.   5.
   3.   6. 125.  22.   2.   7.  14.   5.  14.  59.  27.   3.   1.  53.
 125.  31.  23.  11.   0.   0.   0.  65. 125.  22.   3.   0.  38.   5.
   1.  23.  67.   0.   0.   0. 125.  14.   1.   5.  17.   0.   0.   6.
  21.   2.   1.  28. 125.   3.   0.   1.   0.   0.   0.  18. 125.   3.
   0.   0.]"
"(964.979736328125, 895.7637939453125, 2.701334238052368, 175.03562927246094, 0.041295185685157776, 12845823, -1)",0.041295185685157776,"[  7.  11.   3.  19. 119.   4.   1.   5.  73.  92.  13.   5.  12.   2.
   9.  55.  12.  31.  79.   3.   0.   1.  30.  33.   2.   6.  65.  49.
  56.  14.  10.   8.   7.   5.   1.   8. 125.  37.  13.  16.  67.  55.
  10.   3.  14.  18.  67. 125.   8.  16.  61.  10.  19.  71. 105.  31.
   0.   1.  59.  66.  78.  65.  13.   0.  33.   7.   2.  24.  82.   5.
   3.   6. 125.  22.   2.   7.  14.   5.  14.  59.  27.   3.   1.  53.
 125.  31.  23.  11.   0.   0.   0.  65. 125.  22.   3.   0.  38.   5.
   1.  23.  67.   0.   0.   0. 125.  14.   1.   5.  17.   0.   0.   6.
  21.   2.   1.  28. 125.   3.   0.   1.   0.   0.   0.  18. 125.   3.
   0.   0.]"
"(964.7117309570312, 923.802978515625, 1.9495676755905151, 208.9432373046875, 0.04114249721169472, 5964287, -1)",0.04114249721169472,"[  6.  32.  14.  10.  47.  25.   0.   0.  11.  38.  24.  12.  23.  20.
   4.   1.   3.  14.  15.  10.  31. 121.  17.   1.   0.   1.   0.   1.
  55. 121.  21.   1.   3.  75. 121.  39.  14.   3.   0.   0.  11.  53.
 121. 109.  13.   2.   0.   1. 106.  82.  64.  14.  11.   5.  17.  47.
  18.   1.   1.   4.  20. 121. 121.  52.   3.  16. 105.  16.   3.   3.
  11.  36.  32.  14.  56.  36.   0.   1.  54.  60. 121.  90.  23.   2.
   0.   0.   9.  53.  44.  43.  82.  94.  20.  15.  13.  21.   4.   2.
   4.   1.   4.  25.  31.  67.   8.   5.  12.   2.   1.   0.  40.  48.
  23.  47.  26.   3.   1.   2.  63.  48.   2.  19.  76.  52.   1.   8.
  99.  28.]"
"(932.9276733398438, 357.450927734375, 1.8276170492172241, 65.62979125976562, 0.04100878909230232, 1245695, -1)",0.04100878909230232,"[  1.  33.  35.   0.   0.  36.  62.   0.   1.   9.  16.  24.  33. 121.
  90.   0.   3.   0.   1.  12.  57. 121.  96.  27.   2.   0.   0.   0.
   2.  37. 121.  60.   3.  52.  47.   9.   2.   0.   3.   5.   9.  27.
  77. 121.  27.   6.   1.   1. 121.  31.  26.  51.  17.  14.  32.  37.
  24.   8.   9.  28.  36.  42.  65.  26.   2.  31.  62.  64.   8.   0.
   1.   3.  62.   5.  24. 121.  40.   0.   0.   8. 121.  25.  13.  17.
   2.   0.   0.  27.  16.  12.  20. 119.  36.   0.   0.   1.   0.  39.
 121.  43.   1.   0.   0.   0.  78.  63.  47.  54.   2.   0.   0.   3.
  85.  80.  48.  18.   2.   0.   0.   7.   8.   5.  24. 104.  31.   0.
   0.   2.]"
"(932.9276733398438, 357.450927734375, 1.8276170492172241, 65.62979125976562, 0.04100878909230232, 1245695, -1)",0.04100878909230232,"[  1.  33.  35.   0.   0.  36.  62.   0.   1.   9.  16.  24.  33. 121.
  90.   0.   3.   0.   1.  12.  57. 121.  96.  27.   2.   0.   0.   0.
   2.  37. 121.  60.   3.  52.  47.   9.   2.   0.   3.   5.   9.  27.
  77. 121.  27.   6.   1.   1. 121.  31.  26.  51.  17.  14.  32.  37.
  24.   8.   9.  28.  36.  42.  65.  26.   2.  31.  62.  64.   8.   0.
   1.   3.  62.   5.  24. 121.  40.   0.   0.   8. 121.  25.  13.  17.
   2.   0.   0.  27.  16.  12.  20. 119.  36.   0.   0.   1.   0.  39.
 121.  43.   1.   0.   0.   0.  78.  63.  47.  54.   2.   0.   0.   3.
  85.  80.  48.  18.   2.   0.   0.   7.   8.   5.  24. 104.  31.   0.
   0.   2.]"
"(928.32861328125, 404.90838623046875, 4.205318450927734, 346.3258972167969, 0.04099579155445099, 11403520, -1)",0.04099579155445099,"[  3.   0.   0.   0.   3.   1.   1.   4.  15.   0.   0.  12. 113.   3.
   0.   5. 136.   0.   0.   5.  33.   0.   0.  65. 124.   0.   0.  12.
  45.   1.   1.  31.   6.   1.   0.   4.  10.   0.   0.   6.  34.   3.
   0.  46. 136.   1.   1.  11. 136.  62.   1.   8.  21.   0.   1.  53.
  97.  52.  17.  48.  63.   0.   0.   8.   2.   3.   2.  14.  21.   1.
   1.   0.  60.   1.   1.  40. 106.   4.   3.  62. 136.  38.   3.   2.
  21.  21.  35. 136.  12.  50.  49.  73.  46.  18.   7.   5.   0.   0.
   0.  13.  40.   2.   2.   0. 136.   0.   0.  21.  58.   0.   0.  29.
 136.   0.   0.   0.  15.  39.  21.  67.   3.   0.   1.   5.  80. 100.
  19.   5.]"
"(930.76611328125, 124.46595764160156, 5.123802661895752, 82.32449340820312, 0.040628962218761444, 8978944, -1)",0.040628962218761444,"[  6.   0.   0.  21. 100.   0.   0.   1. 150.   0.   0.   9.  43.   0.
   0.  42. 134.   0.   0.   0.   1.   1.   0.  27.   4.   1.   0.   0.
   0.   1.   0.   1.  13.   1.   0.  31. 132.   0.   0.   1. 150.  34.
   4.   8.  36.   0.   0.  30. 127.  31.  49.   1.   1.   2.   0.  13.
   2.   9.  36.   0.   1.   1.   0.   2.   7.   3.   0.  23. 136.  10.
   5.   1. 112. 141.  53.   5.  23.   6.  23.   6.  21. 102. 150.   0.
   0.   1.  16.   0.   0.  47. 150.   0.   0.   0.   8.   1.   1.   0.
   0.   8.  59.  17.  15.   7.   3.   6.   6.   0.   3.   7.  75.  21.
   0.   7.  36.   0.   0.   4.  92.   2.   0.   7.  43.   0.   1.   5.
  67.   1.]"
"(958.8350219726562, 902.350341796875, 3.1210615634918213, 358.8531494140625, 0.03990321606397629, 6554623, -1)",0.03990321606397629,"[ 11.   0.   0.   6. 116.   5.   0.   2. 140.  16.   0.   1.  18.   2.
   1.  27. 124.  53.  19.   3.   1.   0.   2.  23.  14.  13.  27.  70.
  62.   7.   1.   2.  22.   1.   0.  12. 127.   8.   0.  11. 140.  14.
   0.   1.  15.   1.  14. 140.  37.  31.  15.   9.   2.   8.  88.  67.
   2.   6.  18.  53.  49.  64.  24.   2.  33.   5.   0.   3. 124.  15.
   0.   2. 140.  38.   1.   1.  14.   2.   4.  37.  63.  10.   5.  22.
   7.  25.  56.  29.   1.   0.   2.  45.  67.  77.  21.   1.  22.   1.
   0.   3.  90.   9.   0.   1. 140.   6.   0.   0.  14.   4.   1.  14.
  96.  11.   0.   0.   3.  11.  30.  20.   3.   2.   0.   0. 102.  73.
  14.   2.]"
