cluster0,cluster0response,cluster0descriptor
"(1013.847900390625, 2013.59228515625, 3.2808969020843506, 256.4107360839844, 0.03826404735445976, 10159103, -1)",0.03826404735445976,"[  3.   6.  24.  57. 117.  42.  11.   3.  57.   5.  11.   7.  26.   4.
  10. 116.  16.   8.   5.   0.   0.   7. 100.  71.   4.   5.   8.   2.
  16.  42.  76.   4.  33.  10.  45.  75.  24.  22.   7.   5. 119.  18.
   2.   7.   5.   4.  16. 119.  35.  12.   4.   1.   1.  38. 114.  54.
   9.   3.   1.  18. 106.  33.  56.  13.  22.   2.   1.   2.   3. 119.
  99.   9. 119.  84.   4.   0.   0.  16.  65.  53.  37. 101.  57.   4.
   1.   8.  38.  14.   0.  12.  28.  55. 119.  21.  20.   2.   0.   0.
   0.   0.   0.  53. 103.   1.  11.   4.   0.   0.   0.  27. 119.  31.
   6.  14.  11.   1.   0.   6.  49.  19.   0.   3.   9.  17.  41.  60.
  24.   0.]"
"(951.103515625, 2166.2978515625, 3.16202974319458, 180.92710876464844, 0.03811854496598244, 7472127, -1)",0.03811854496598244,"[ 18.   0.   0.   2.   4.   2.   1.  11.  35.   0.   0.   0.   4.  23.
  55.  56.  44.   3.   0.   0.  30.  60.  31.  17.  80.   5.   0.   0.
   1.   2.  26.  72.  52.   3.   1.   2.   3.   2.   1.   6. 130.   6.
   0.   0.  20.  28.  12.  42.  85.   0.   0.   0. 120. 106.  13.  63.
 130.   2.   0.   0.   2.  11.  47. 130.  41.   3.   0.   0.   0.   1.
   5.   9. 130.  44.   0.   1.  21.   6.   1.   8. 100.  35.   1.   1.
 130.  47.   3.  23. 130. 114.   0.   0.   4.   4.  10.  49.  13.   4.
   0.   1.   0.   0.   2.   4. 121.  81.   0.   0.   4.   1.   0.   1.
  58.  42.   1.   1.  69.  33.  14.  11. 130.  51.   0.   0.   8.   7.
  10.  33.]"
"(866.6017456054688, 2181.851318359375, 2.208125352859497, 84.9349365234375, 0.0378597155213356, 14942719, -1)",0.0378597155213356,"[  8.  21.  13.   2.   0.   0.   0.   4.   5.  32.  76.  57.   1.   0.
   0.   0.  28. 109.  75.  12.   0.   0.   0.   0.  12.  87.   8.   0.
   0.   5.   2.   0.  12.  21.  17.  44.  21.   0.   0.   2.  29.  51.
  84. 143. 132.  17.   3.   7. 143. 143.  66.  44.   8.   4.   3.  16.
  46.  32.  30.   9.   1.   0.   0.   0.   2.  20.  50.  37.  26.   6.
   0.   0.  32.   9.   7.  60. 136. 134.  97.  52. 143.  22.   3.   7.
  11.  21.  62. 143.  43.   7.  12.  10.  15.   8.   4.   9.   4.   8.
  12.   2.   3.   5.   2.   2.  21.  30.   4.   0.   1.  11.  30.  15.
  71.  56.  10.   0.   1.   2.  17.  44.  12.  28.  12.   1.   3.   4.
   6.   7.]"
"(894.871826171875, 2188.197021484375, 22.548500061035156, 221.2384033203125, 0.03749457001686096, 15860226, -1)",0.03749457001686096,"[  0.   0.   2.  55.  24.   1.   0.   0. 130.  70.   9.  23.  12.   1.
   0.   0. 149.  82.   0.   0.  11.   1.   0.   0.   5.   2.   0.   0.
  16.   2.   0.   0.   2.  15.  24.  70.  13.   4.   2.   0. 127.  35.
   2.   8.   7.   9.  13.  27. 149.  69.   0.   0.   6.   4.   1.  36.
  19.   2.   0.   0.  15.  16.   1.   2.  43.  75.  13.   5.   0.   0.
   1.   6. 105.  12.   0.   0.   0.   1.  11. 149. 149.   4.   3.   2.
   2.   2.   1. 149.  12.   1.   3.   4.  11.  19.   1.   5.  65.  34.
   0.   0.   0.   0.   0.   5. 149. 149.   0.   0.   0.   0.   0.  87.
  40.  82.   8.   1.   0.   0.   0.  46.   2.   9.   4.   1.   1.   2.
   0.   0.]"
"(894.871826171875, 2188.197021484375, 22.548500061035156, 221.2384033203125, 0.03749457001686096, 15860226, -1)",0.03749457001686096,"[  0.   0.   2.  55.  24.   1.   0.   0. 130.  70.   9.  23.  12.   1.
   0.   0. 149.  82.   0.   0.  11.   1.   0.   0.   5.   2.   0.   0.
  16.   2.   0.   0.   2.  15.  24.  70.  13.   4.   2.   0. 127.  35.
   2.   8.   7.   9.  13.  27. 149.  69.   0.   0.   6.   4.   1.  36.
  19.   2.   0.   0.  15.  16.   1.   2.  43.  75.  13.   5.   0.   0.
   1.   6. 105.  12.   0.   0.   0.   1.  11. 149. 149.   4.   3.   2.
   2.   2.   1. 149.  12.   1.   3.   4.  11.  19.   1.   5.  65.  34.
   0.   0.   0.   0.   0.   5. 149. 149.   0.   0.   0.   0.   0.  87.
  40.  82.   8.   1.   0.   0.   0.  46.   2.   9.   4.   1.   1.   2.
   0.   0.]"
"(1010.7608032226562, 1881.6151123046875, 2.592345952987671, 359.22900390625, 0.03697771206498146, 9831167, -1)",0.03697771206498146,"[  5.   2.   2.   1.   8.   4.   3.   4.  90.   4.   0.   1.  75.  11.
   1.   2. 196.  15.   0.   0.   4.   0.   0.   1.  47.   4.   1.   7.
   5.   1.   0.   0.  28.   8.   1.   2.  15.   3.   1.   6. 103.  12.
   0.  13. 122.   8.   1.   2. 196.  32.   0.   2.   6.   0.   0.   2.
  68.   3.   0.   2.  10.   6.   0.   2.  42.  11.   1.   3.  14.   3.
   0.   4. 102.   3.   0.   2. 127.  21.   0.   6. 196.   9.   0.   0.
   8.   2.   0.   8.  76.   2.   0.   3.   8.   4.   1.   1.  50.   2.
   0.   1.  10.   4.   0.   6.  73.   4.   0.   2. 108.  10.   0.   1.
 196.  20.   0.   0.   9.   1.   0.   3.  63.   2.   0.   1.   4.   8.
   3.   6.]"
"(1013.9390869140625, 2006.6434326171875, 3.471263885498047, 81.26779174804688, 0.0368877537548542, 14222335, -1)",0.0368877537548542,"[  1.  33. 133.  11.   0.   0.   0.   0.  15.  96.  93.   0.   0.   0.
   1.   2.   3.  15.  57.  15.   1.   2.   2.   1.   0.  12.  71.  23.
   3.   1.   0.   0.  26.  35.  88.  22.   9.  14.   5.   0. 133.  89.
  27.   0.   0.   2.  14.  43.  33.  10.  25.   9.   6.  53.  79.  25.
   0.   3.  48.  43.  99.  91.  16.   0.  53.   5.   4.  18.  90.  69.
  13.  11. 133.  41.  18.   5.   4.   2.   2.  37.  36.  34. 132.  26.
  10.  17.  17.   6.   0.  10.  43.  72. 133.  44.   5.   0.  29.   3.
   7.  31.  42.  18.  40.   9. 117.  75.  36.   3.   3.   4.  16.  18.
   5.  18. 120.  25.  10.   7.   4.   1.   1.   3.  33. 104.  57.   4.
   5.   1.]"
"(893.8392944335938, 2208.167724609375, 38.8900260925293, 221.5809326171875, 0.03678212687373161, 5177859, -1)",0.03678212687373161,"[  0.   0.   0.   0.   0.   0.   0.   0.  12.  15.   0.   0.   0.   0.
   0.   0.  58.  63.   1.   0.   0.   0.   0.   0.   7.  13.   2.   0.
   0.   0.   0.   0.   0.   0.   8.   6.   0.   0.   0.   0.  91.  58.
  20.  17.   1.   0.   0.   5. 156. 127.   1.   0.   0.   0.   0.  16.
  32.  13.   1.   0.   0.   1.   1.   2.   3.   7.  32.  73.  29.   3.
   0.   0. 156.  55.  42.  22.   1.   0.   0.  58. 156.  33.   0.   0.
   0.   1.   1. 150.  26.   4.   0.   0.   0.  11.   4.  12.   4.   3.
   2.  19.  43. 108.  10.   0. 152. 136.   2.   2.   1.  33.   5.   9.
 147. 156.   0.   0.   0.   0.   0.  18.  10.  89.   0.   0.   0.   4.
   2.   1.]"
"(1015.7545166015625, 2019.0242919921875, 5.574198246002197, 2.4737548828125, 0.035949014127254486, 15073792, -1)",0.035949014127254486,"[ 30.  16.   3.   3.  25.  10.  36.  44.  36.  22.  12.  12.   5.   7.
 134. 100.  76.  23.  10.  11.   5.   6.  34.  46.  58.  13.   0.   0.
   0.   0.   0.   1.  21.  66.  40.  13.  50.   9.   6.   4.  34. 101.
 140.  45.   4.   9.  11.   8. 140.  90.  82.  32.   3.   2.   1.   6.
 103.  14.   0.   0.   0.   0.   0.   1.  23.   6.   9.   4.  56.  30.
  39.  35.  59.  14.  42.  10.  82.  80.  64.  35. 140.  22.  10.   3.
  11.   7.   2.  22. 118.   3.   0.   0.   0.   0.   0.   5.  56.  10.
   3.   3.  33.   6.   1.   6.  73.  13.   7.  28. 140.  11.   2.   4.
 140.  12.   1.   3.  21.   1.   0.   9.  85.   1.   0.   0.   0.   0.
   0.  16.]"
"(1014.1563110351562, 1999.66796875, 6.674629211425781, 74.09552001953125, 0.03561278432607651, 11404032, -1)",0.03561278432607651,"[  0.  85. 125.   1.   0.   0.   0.   0.   0.  60. 125.   0.   0.   0.
   0.   0.   0.  47.  90.   0.   0.   0.   0.   0.   0.  18.  52.   0.
   0.   0.   0.   0.   3.  80. 125.   2.   2.  12.  55.  11.  15. 119.
 125.   3.  10.  29.  20.   1. 103. 125. 124.   5.   7.   2.   1.   8.
   6.  39. 125.  40.  25.   1.   0.   2.   9.  38.  25.   5.   3.  20.
  62.  10.  49.  18.  27.  27.  68.  66.  37.  11. 125.  72.  36.  33.
  23.   7.   5.  22.  13.  19.  55. 125. 100.   2.   4.  12.   0.   3.
   4.   1.   0.  15.  39.   0.   6.   2.   3.   6.   7.  28.  61.   5.
  20.  21.  21.  18.   5.  22.  39.   7.  16.   5.  11.  43.  16.  21.
  36.  14.]"
"(1014.1563110351562, 1999.66796875, 6.674629211425781, 74.09552001953125, 0.03561278432607651, 11404032, -1)",0.03561278432607651,"[  0.  85. 125.   1.   0.   0.   0.   0.   0.  60. 125.   0.   0.   0.
   0.   0.   0.  47.  90.   0.   0.   0.   0.   0.   0.  18.  52.   0.
   0.   0.   0.   0.   3.  80. 125.   2.   2.  12.  55.  11.  15. 119.
 125.   3.  10.  29.  20.   1. 103. 125. 124.   5.   7.   2.   1.   8.
   6.  39. 125.  40.  25.   1.   0.   2.   9.  38.  25.   5.   3.  20.
  62.  10.  49.  18.  27.  27.  68.  66.  37.  11. 125.  72.  36.  33.
  23.   7.   5.  22.  13.  19.  55. 125. 100.   2.   4.  12.   0.   3.
   4.   1.   0.  15.  39.   0.   6.   2.   3.   6.   7.  28.  61.   5.
  20.  21.  21.  18.   5.  22.  39.   7.  16.   5.  11.  43.  16.  21.
  36.  14.]"
"(875.954833984375, 2183.17724609375, 7.896334171295166, 213.12513732910156, 0.035426147282123566, 6816001, -1)",0.035426147282123566,"[ 47.  34.   0.   0.   0.   0.   0.   0. 181.  17.   0.   0.   0.   0.
   0.   3. 127.   4.   0.   6.  24.   1.   0.   2.   0.   0.   0.   7.
  43.   1.   0.   0.  72.  25.   0.   0.   1.   8.   2.   1. 181.  11.
   0.   0.   0.   0.   0.  15. 144.   2.   0.  19.  26.   8.   0.   8.
   0.   0.   0.  12.  32.   9.   0.   0.  47.   4.   0.   0.   0.   9.
  22.  21. 181.  13.   0.   0.   0.   0.   3.  48. 141.   3.   0.   0.
  16.  27.   1.   8.   0.   0.   0.   0.  27.  33.   0.   0.  14.   0.
   0.   0.   0.   0.  18. 119. 176.   0.   0.   0.   0.   0.   4. 181.
  63.   2.   7.   4.   7.   7.   1.  25.   0.   0.   1.   4.  29.  19.
   0.   0.]"
"(1011.8507080078125, 1910.3646240234375, 2.7312796115875244, 359.69683837890625, 0.035190925002098083, 13632255, -1)",0.035190925002098083,"[ 31.   5.   0.   2.  14.   2.   1.  10.  89.   6.   0.   2. 103.   7.
   1.   2. 193.  21.   0.   0.   6.   0.   0.   1.  46.   3.   0.   3.
   3.   2.   0.   1.  55.   8.   0.   3.  18.   4.   1.  12.  98.   9.
   0.  11. 141.  13.   1.   3. 193.  25.   0.   1.  10.   1.   0.   1.
  69.   4.   0.   3.  11.   3.   0.   1.  42.  25.   1.   3.  16.   4.
   0.   1.  89.  11.   0.   8. 131.  22.   0.   1. 193.  29.   0.   1.
  12.   2.   0.   1.  67.  11.   3.   9.   4.   1.   0.   0.  16.  18.
   1.   3.   7.   2.   3.   4.  66.  11.   1.  17.  90.   2.   0.   4.
 193.   7.   0.   1.  12.   0.   0.  14.  53.   2.   1.   3.   1.   3.
   2.   4.]"
"(1011.6203002929688, 1928.1103515625, 3.0826756954193115, 359.9778747558594, 0.03496849909424782, 5637119, -1)",0.03496849909424782,"[  2.   4.   1.   4.  35.   8.   1.   1.  59.   5.   1.   9.  51.   1.
   0.   3. 170.  15.   0.   1.   9.   0.   0.   8.  86.  14.   8.  11.
   1.   0.   0.   1.   1.   1.   1.  18.  50.  15.   4.   1.  65.  11.
   4.  55.  29.   8.  17.  10. 170.  63.   3.   5.   3.   0.   4.  17.
  80.  46.  25.   4.   0.   0.   0.   0.   2.   0.   1.  14.  31.   8.
  62.  47.  20.   1.   5.  14.   7.  15. 170.  68. 170.  84.  28.   6.
   1.   1.  49.  80.  34. 141.  42.   0.   0.   0.   0.   0.  14.  16.
  61.  10.   2.   1.  15.  37.   3.   5. 116.  33.   0.   1.  35.  20.
  19.  45.  88.  39.   0.   1.  20.  20.  99.  89.  17.   0.   0.   0.
   1.  17.]"
"(892.8048095703125, 2240.215087890625, 2.1100618839263916, 6.7877197265625, 0.034639548510313034, 11665919, -1)",0.034639548510313034,"[  0.   0.   0.  11. 113.  11.   0.   0.  80.  24.   0.   4. 136.  23.
   1.   0. 136.  62.   0.   1.   1.   0.   0.   4.  27.   6.   0.   1.
   4.   2.   0.   6.   0.   0.   0.   7.  81.  49.   3.   0.  44.  39.
   0.  10. 136.  70.   0.   2. 136. 115.   0.   3.  14.   3.   0.  10.
  56.  14.   2.   2.   3.   1.   0.   5.   0.   0.   9.  12.  42.  25.
   2.   0.  27.   2.   0.   2. 136. 127.   8.  24. 136.  24.   2.   0.
  17.  24.   8.  70.  35.  39.  21.   1.   1.   0.   7.   8.   0.   0.
   1.   2.  14.  32.  10.   0.   3.   0.   0.   1.  69.  79.  46.  28.
  38.   2.   0.   0.   5.  16.  89. 136.   6.   6.   2.   1.   3.  22.
 124.  47.]"
